movie_id	character_name	actor_imdb	role	importance
tt0113755	Jack Sturges	nm0000331	protagonist	major
tt0113755	Joey Renda	nm0692466	antagonist	major
tt0113755	Frank Renda	nm0340032	antagonist	minor
tt0113755	Murray	nm0286561	antagonist	minor
tt0113755	Tony	nm0032216	antagonist	minor
tt0113820	Aisha	nm0039074	protagonist	major
tt0113820	Rocky	nm0136399	protagonist	major
tt0113820	Billy	nm0949128	protagonist	major
tt0113820	Kimberly	nm0005057	protagonist	major
tt0113820	Adam	nm0097765	protagonist	major
tt0113820	Tommy	nm0290969	protagonist	major
tt0113820	Fred Kelman	nm0188471	protagonist	minor
tt0113820	Ivan Ooze	nm0293550	antagonist	major
tt0113820	Lord Zedd	nm0320169	antagonist	minor
tt0113820	Rita Repulsa	nm0181372	antagonist	minor
tt0113820	Goldar	nm0143462	antagonist	minor
tt0113820	Mordant	nm0068268	antagonist	minor
tt0113845	John	nm0000648	protagonist	major
tt0113845	Charlie Robinson	nm0000437	protagonist	major
tt0113845	Donald Patterson	nm0086706	antagonist	major
tt0113845	Mr. Brown	nm0816375	antagonist	minor
tt0113845	Torch	nm0177933	antagonist	minor
tt0113855	Liu Kang	nm0795225	protagonist	major
tt0113855	Johnny Cage	nm0000798	protagonist	major
tt0113855	Sonya Blade (as Bridgette Wilson)	nm0933098	protagonist	major
tt0113855	Lord Raiden	nm0000483	protagonist	minor
tt0113855	Shang Tsung	nm0846480	antagonist	major
tt0113855	Kano	nm0323845	antagonist	minor
tt0113855	Scorpion	nm0142876	antagonist	minor
tt0113855	Sub-Zero	nm0677562	antagonist	minor
tt0113855	Reptile (as Keith H. Cooke)	nm0177455	antagonist	minor
tt0113862	Glenn Holland	nm0000377	protagonist	major
tt0113862	Vice Principal Wolters (as W.H. Macy)	nm0000513	antagonist	major
tt0113957	Angela Bennett	nm0000113	protagonist	major
tt0113957	Jack Devlin	nm0000562	antagonist	major
tt0113957	Jeff Gregg	nm0076954	antagonist	major
tt0113957	Imposter	nm0311092	antagonist	minor
tt0113986	Samuel Faulkner	nm0000424	protagonist	major
tt0113986	Rebecca Taylor	nm0000194	protagonist	major
tt0114069	Sam Daniels	nm0000163	protagonist	major
tt0114069	Robby Keough	nm0000623	protagonist	minor
tt0114069	Major Salt	nm0000421	protagonist	minor
tt0114069	Casey Schuler	nm0000228	protagonist	minor
tt0114069	General Donald McClintock	nm0000661	antagonist	major
tt0114069	General Billy Ford	nm0000151	antagonist	minor
tt0114369	Somerset	nm0000151	protagonist	major
tt0114369	Mills	nm0000093	protagonist	major
tt0114369	John Doe	nm0000228	antagonist	major
tt0114388	Elinor Dashwood	nm0000668	protagonist	major
tt0114388	Marianne Dashwood	nm0000701	protagonist	major
tt0114388	John Willoughby	nm0936353	antagonist	major
tt0114388	Fanny Dashwood	nm0910040	antagonist	minor
tt0114388	Lucy Steele	nm0835916	antagonist	minor
tt0114496	Grace King Bichon	nm0000210	protagonist	major
tt0114496	Eddie Bichon	nm0000598	antagonist	major
tt0114496	Wyly King	nm0000380	antagonist	minor
tt0114508	Xavier Fitch	nm0001426	protagonist	major
tt0114508	Preston Lennox	nm0000514	protagonist	major
tt0114508	Dr. Stephen Arden	nm0000547	protagonist	major
tt0114508	Dan Smithson	nm0001845	protagonist	major
tt0114508	Dr. Laura Baker	nm0001339	protagonist	major
tt0114508	Sil	nm0000449	antagonist	major
tt0114508	Young Sil	nm0931329	antagonist	minor
tt0114682	Noxeema	nm0000648	protagonist	major
tt0114682	Vida	nm0000664	protagonist	major
tt0114682	Chi-Chi	nm0000491	protagonist	major
tt0114682	Sheriff Dollard	nm0001606	antagonist	major
tt0114682	Virgil	nm0397124	antagonist	minor
tt0114694	Tommy	nm0000394	protagonist	major
tt0114694	Richard	nm0005450	protagonist	major
tt0114694	Michelle	nm0000689	protagonist	minor
tt0114694	Beverly	nm0000137	antagonist	major
tt0114694	Paul Barish (uncredited)	nm0000507	antagonist	major
tt0114694	Zalinsky	nm0000101	antagonist	major
tt0114746	James Cole	nm0000246	protagonist	major
tt0114746	Kathryn Railly	nm0000656	protagonist	major
tt0114746	Dr. Peters	nm0001556	antagonist	major
tt0114746	Jeffrey Goines	nm0000093	antagonist	minor
tt0114781	Casey Ryback	nm0000219	protagonist	major
tt0114781	Bobby Zachs	nm0004820	protagonist	minor
tt0114781	Sarah Ryback	nm0001337	protagonist	minor
tt0114781	Travis Dane	nm0091899	antagonist	major
tt0114781	Marcus Penn	nm0569239	antagonist	major
tt0114885	Savannah	nm0001365	protagonist	major
tt0114885	Bernadine	nm0000291	protagonist	major
tt0114885	Gloria	nm0222643	protagonist	major
tt0114885	Robin	nm0005375	protagonist	major
tt0114885	John, Sr.	nm0004729	antagonist	major
tt0114885	Kenneth	nm0371660	antagonist	minor
tt0114885	Russell	nm0502442	antagonist	minor
tt0114887	Paul Sutton	nm0000206	protagonist	major
tt0114887	Victoria Aragon (as Aitana Sanchez-Gijon)	nm0845209	protagonist	major
tt0114887	Alberto Aragon	nm0316284	antagonist	major
tt0114887	Lout #1	nm0426665	antagonist	minor
tt0114887	Lout #2 (as Joseph Lindsey)	nm0512371	antagonist	minor
tt0114898	Mariner	nm0000126	protagonist	major
tt0114898	Helen	nm0000675	protagonist	major
tt0114898	Enola	nm0001499	protagonist	major
tt0114898	Old Gregor	nm0005052	protagonist	minor
tt0114898	Deacon	nm0000454	antagonist	major
tt0114924	Lucy	nm0000113	protagonist	major
tt0114924	Jack	nm0000597	protagonist	major
tt0114924	Ashley Bacon	nm0001824	antagonist	minor
tt0115433	Roger	nm0001099	protagonist	major
tt0115433	Anita	nm0000613	protagonist	major
tt0115433	Pongo	nm0919798	protagonist	major
tt0115433	Cruella DeVil	nm0000335	antagonist	major
tt0115433	Jasper	nm0491402	antagonist	minor
tt0115433	Horace	nm0931247	antagonist	minor
tt0115433	Skinner	nm0795344	antagonist	minor
tt0115685	Armand Goldman	nm0000245	protagonist	major
tt0115685	Albert	nm0001447	protagonist	major
tt0115685	Val Goldman	nm0001246	protagonist	minor
tt0115685	Senator Keeley	nm0000432	antagonist	major
tt0115685	Harry Radman	nm0569711	antagonist	minor
tt0115697	Mike Donnelly	nm0000394	protagonist	major
tt0115697	Steve Dodds	nm0005450	protagonist	major
tt0115697	Al Donnelly	nm0001513	protagonist	minor
tt0115697	Governor Tracy	nm0002056	antagonist	major
tt0115697	Roger Kovary	nm0137114	antagonist	minor
tt0115759	Riley Hale	nm0000225	protagonist	major
tt0115759	Terry Carmichael	nm0000526	protagonist	major
tt0115759	Vic Deakins	nm0000237	antagonist	major
tt0115759	Kelly	nm0518989	antagonist	minor
tt0115759	Pritchett	nm0348409	antagonist	minor
tt0115798	Steven M. Kovacs	nm0000111	protagonist	major
tt0115798	The Cable Guy	nm0000120	antagonist	major
tt0115956	Nat Serling	nm0000243	protagonist	major
tt0115956	Monfriez	nm0001617	antagonist	major
tt0115956	General Hershberg	nm0605363	antagonist	minor
tt0116136	Bowen	nm0000598	protagonist	major
tt0116136	Draco (voice)	nm0000125	protagonist	major
tt0116136	Kara	nm0000539	protagonist	major
tt0116136	Gilbert	nm0000592	protagonist	minor
tt0116136	Einon	nm0000667	antagonist	major
tt0116168	Eddie	nm0000155	protagonist	major
tt0116168	Coach Bailey	nm0001199	antagonist	major
tt0116168	Wild Bill Burgess	nm0001449	antagonist	major
tt0116209	Almásy	nm0000146	protagonist	major
tt0116209	Hana	nm0000300	protagonist	major
tt0116209	Geoffrey Clifton	nm0000147	antagonist	major
tt0116209	Caravaggio	nm0000353	antagonist	minor
tt0116213	Eraser	nm0000216	protagonist	major
tt0116213	Lee	nm0001853	protagonist	major
tt0116213	DeGuerin	nm0001001	antagonist	major
tt0116213	Harper	nm0738850	antagonist	minor
tt0116213	Morehart	nm0065418	antagonist	minor
tt0116213	Sergei	nm0472762	antagonist	minor
tt0116250	Eva Perón	nm0000187	protagonist	major
tt0116250	Juan Perón	nm0000596	protagonist	minor
tt0116250	Ché	nm0000104	antagonist	major
tt0116253	David Grant	nm0000621	protagonist	major
tt0116253	Jean	nm0000932	protagonist	minor
tt0116253	Lt. Col. Austin Travis	nm0000219	protagonist	minor
tt0116253	Nagi Hassan	nm0837064	antagonist	major
tt0116253	Jean-Paul Demou	nm0032050	antagonist	minor
tt0116253	El-Sayed Jaffa	nm0441537	antagonist	minor
tt0116313	Elise Elliot Atchison	nm0000443	protagonist	major
tt0116313	Brenda Morelli Cushman	nm0000541	protagonist	major
tt0116313	Annie MacDuggan Paradis	nm0000473	protagonist	major
tt0116313	Bill Atchison	nm0001255	antagonist	major
tt0116313	Morton Cushman	nm0000445	antagonist	major
tt0116313	Aaron Paradis	nm0004834	antagonist	major
tt0116313	Shelly Stewart	nm0000572	antagonist	minor
tt0116313	Phoebe LaVelle	nm0000924	antagonist	minor
tt0116313	Dr. Leslie Rosen	nm0001315	antagonist	minor
tt0116409	Col. John Henry Patterson	nm0000174	protagonist	major
tt0116409	Charles Remington	nm0000140	protagonist	major
tt0116409	Samuel	nm0434712	protagonist	minor
tt0116409	Lion (uncredited)	nm1838327	antagonist	major
tt0116409	Robert Beaumont	nm0929489	antagonist	minor
tt0116483	Happy Gilmore	nm0001191	protagonist	major
tt0116483	Shooter McGavin	nm0001520	antagonist	major
tt0116552	Chance (voice)	nm0000150	protagonist	major
tt0116552	Shadow (voice)	nm0906627	protagonist	major
tt0116552	Sassy (voice)	nm0000398	protagonist	major
tt0116552	Ashcan (voice)	nm0689237	antagonist	minor
tt0116552	Pete (voice)	nm0004965	antagonist	minor
tt0116629	Capt. Steven Hiller	nm0000226	protagonist	major
tt0116629	David Levinson	nm0000156	protagonist	major
tt0116629	President Thomas J. Whitmore	nm0000597	protagonist	major
tt0116629	Russell Casse	nm0001642	protagonist	minor
tt0116629	Jasmine Dubrow	nm0000407	protagonist	minor
tt0116669	Jack Powell	nm0000245	protagonist	major
tt0116695	Jerry Maguire	nm0000129	protagonist	major
tt0116695	Dorothy Boyd (as Renee Zellweger)	nm0000250	protagonist	major
tt0116695	Rod Tidwell	nm0000421	protagonist	major
tt0116695	Bob Sugar	nm0001542	antagonist	major
tt0116695	Frank Cushman	nm0005278	antagonist	minor
tt0116695	Keith Cushman	nm0807426	antagonist	minor
tt0116705	Howard Langston	nm0000216	protagonist	major
tt0116705	Myron Larabee	nm0005435	antagonist	major
tt0116705	Ted Maltin	nm0367005	antagonist	minor
tt0116908	Samantha Caine (Charly)	nm0000133	protagonist	major
tt0116908	Mitch Henessey	nm0000168	protagonist	major
tt0116908	Timothy	nm0081572	antagonist	major
tt0116908	Perkins	nm0538869	antagonist	major
tt0116908	Luke	nm0001556	antagonist	minor
tt0116908	One-Eyed Jack	nm0571375	antagonist	minor
tt0117008	Matilda	nm0933798	protagonist	major
tt0117008	Trunchbull	nm0274913	antagonist	major
tt0117008	Mr. Wormwood	nm0000362	antagonist	minor
tt0117008	Mrs. Wormwood	nm0674231	antagonist	minor
tt0117038	Michael	nm0000237	protagonist	major
tt0117038	Frank Quinlan	nm0000458	protagonist	major
tt0117038	Dorothy Winters	nm0000510	protagonist	major
tt0117038	Huey Driscoll	nm0665123	protagonist	minor
tt0117057	Rose Morgan	nm0000659	protagonist	major
tt0117057	Gregory Larkin	nm0000313	protagonist	major
tt0117060	Ethan Hunt	nm0000129	protagonist	major
tt0117060	Jim Phelps	nm0000685	antagonist	major
tt0117060	Claire (as Emmanuelle Beart)	nm0000322	antagonist	minor
tt0117060	Kittridge	nm0001089	antagonist	minor
tt0117060	Krieger	nm0000606	antagonist	minor
tt0117060	Max	nm0000603	antagonist	minor
tt0117110	Jim Hawkins	nm0084107	protagonist	major
tt0117110	Kermit the Frog	nm0926209	protagonist	major
tt0117110	The Great Gonzo	nm0324397	protagonist	minor
tt0117110	Rizzo the Rat	nm0926209	protagonist	minor
tt0117110	Long John Silver	nm0000347	antagonist	major
tt0117110	Blind Pew	nm0625456	antagonist	minor
tt0117218	Sherman Klump	nm0000552	protagonist	major
tt0117218	Buddy Love	nm0000552	antagonist	major
tt0117218	Reggie Warrington	nm0152638	antagonist	minor
tt0117333	George Malley	nm0000237	protagonist	major
tt0117333	Dr. Wellin	nm0453006	antagonist	minor
tt0117381	Martin Vail	nm0000152	protagonist	major
tt0117381	Aaron	nm0001570	antagonist	major
tt0117381	Shaughnessy	nm0001498	antagonist	minor
tt0117381	Janet Venable	nm0001473	antagonist	minor
tt0117438	Tom Mullen	nm0000154	protagonist	major
tt0117438	Kate Mullen	nm0000623	protagonist	minor
tt0117438	Det. Jimmy Shaker	nm0000641	antagonist	major
tt0117438	Maris Conner	nm0000666	antagonist	minor
tt0117438	Clark Barnes	nm0000630	antagonist	minor
tt0117438	Cubby Barnes	nm0005531	antagonist	minor
tt0117438	Miles Roberts	nm0359577	antagonist	minor
tt0117500	Stanley Goodspeed	nm0000115	protagonist	major
tt0117500	John Patrick Mason	nm0000125	protagonist	major
tt0117500	General Francis X. Hummel	nm0000438	antagonist	major
tt0117500	Captain Frye	nm0819440	antagonist	minor
tt0117500	Captain Darrow	nm0865302	antagonist	minor
tt0117500	Major Tom Baxter	nm0001556	antagonist	minor
tt0117509	Romeo	nm0000138	protagonist	major
tt0117509	Juliet	nm0000132	protagonist	major
tt0117509	Tybalt	nm0000491	antagonist	major
tt0117509	Fulgencio Capulet	nm0000649	antagonist	major
tt0117509	Gloria Capulet	nm0893204	antagonist	minor
tt0117509	Ted Montague	nm0001133	antagonist	minor
tt0117509	Caroline Montague	nm0681943	antagonist	minor
tt0117571	Sidney	nm0000117	protagonist	major
tt0117571	Billy	nm0000240	antagonist	major
tt0117571	Stuart	nm0000498	antagonist	major
tt0117571	Phone Voice (voice)	nm0413996	antagonist	minor
tt0117603	Frankie	nm0000407	protagonist	major
tt0117603	Stony (as Jada Pinkett)	nm0000586	protagonist	major
tt0117603	Cleo	nm0001451	protagonist	major
tt0117603	Tisean	nm0253708	protagonist	major
tt0117603	Detective Strode	nm0001525	antagonist	major
tt0117603	Luther (as Thom Byrd)	nm0126070	antagonist	minor
tt0117665	Shakes	nm0000574	protagonist	major
tt0117665	Michael	nm0000093	protagonist	major
tt0117665	John	nm0253035	protagonist	major
tt0117665	Tommy	nm0001082	protagonist	major
tt0117665	Young Shakes	nm0674786	protagonist	major
tt0117665	Young Michael	nm0000605	protagonist	major
tt0117665	Young John	nm0927727	protagonist	major
tt0117665	Young Tommy	nm0006958	protagonist	major
tt0117665	Nokes	nm0000102	antagonist	major
tt0117665	Ferguson	nm0455767	antagonist	minor
tt0117665	Addison	nm0232998	antagonist	minor
tt0117665	Styler	nm0517448	antagonist	minor
tt0117731	Picard	nm0001772	protagonist	major
tt0117731	Data	nm0000653	protagonist	major
tt0117731	Riker	nm0000408	protagonist	minor
tt0117731	Worf	nm0000373	protagonist	minor
tt0117731	Lily	nm0005569	protagonist	minor
tt0117731	Zefram Cochrane	nm0000342	protagonist	minor
tt0117731	Borg Queen	nm0000481	antagonist	major
tt0117765	Erin Grant	nm0000193	protagonist	major
tt0117765	Congressman David Dilbeck	nm0000608	antagonist	major
tt0117765	Malcolm Moldovsky	nm0002117	antagonist	major
tt0117765	Darrell Grant	nm0001598	antagonist	major
tt0117891	Darnell Wright	nm0001454	protagonist	major
tt0117891	Brandi Web	nm0005551	antagonist	major
tt0117913	Jake Tyler Brigance	nm0000190	protagonist	major
tt0117913	Carl Lee Hailey	nm0000168	protagonist	major
tt0117913	Ellen Roark	nm0000113	protagonist	minor
tt0117913	Harry Rex Vonner	nm0001624	protagonist	minor
tt0117913	Lucien Wilbanks	nm0000661	protagonist	minor
tt0117913	D.A. Rufus Buckley	nm0000228	antagonist	major
tt0117913	Freddie Lee Cobb	nm0000662	antagonist	major
tt0117913	Stump Sisson	nm0001748	antagonist	minor
tt0117913	Billy Ray Cobb	nm0441588	antagonist	minor
tt0117913	James Louis 'Pete' Willard	nm0006535	antagonist	minor
tt0117918	Roy McAvoy	nm0000126	protagonist	major
tt0117918	Dr. Molly Griswold	nm0000623	protagonist	minor
tt0117918	Romeo Posar	nm0001507	protagonist	minor
tt0117918	David Simms	nm0000467	antagonist	major
tt0117979	Abby	nm0000413	protagonist	major
tt0117979	Brian	nm0001035	protagonist	major
tt0117979	Noelle	nm0000235	protagonist	major
tt0117998	Dr. Jo Harding	nm0000166	protagonist	major
tt0117998	Bill Harding	nm0000200	protagonist	major
tt0117998	Dr. Jonas Miller	nm0000144	antagonist	major
tt0118055	Tally Atwater	nm0000201	protagonist	major
tt0118055	Warren Justice	nm0000602	protagonist	major
tt0118055	Marcia McGrath	nm0000330	antagonist	minor
tt0118548	Luther Whitney	nm0000142	protagonist	major
tt0118548	President Richmond	nm0000432	antagonist	major
tt0118548	Tim Collin	nm0371660	antagonist	minor
tt0118548	Bill Burton	nm0001277	antagonist	minor
tt0118548	Gloria Russell	nm0001114	antagonist	minor
tt0118571	President James Marshall	nm0000148	protagonist	major
tt0118571	Ivan Korshunov	nm0000198	antagonist	major
tt0118571	Agent Gibbs	nm0075359	antagonist	minor
tt0118571	General Alexander Radek (as Jurgen Prochnow)	nm0001638	antagonist	minor
tt0118583	Ripley	nm0000244	protagonist	major
